fund_name,eom_date,instrument_type,symbol,security_name,fund_price,reference_price,reference_price_date,reference_source,staleness_days,price_difference,price_difference_pct,quantity,market_value,reference_available
Magnum,2022-12-31,CASH,USDCURR,CASH,,,,,,,,,97315603.65344387,No
Magnum,2022-12-31,Equities,VLO,Valero Energy,123.8,123.8,2022-12-30,equity,1,0.0,0.0,36000.963463891225,4456919.2768297335,Yes
Magnum,2022-12-31,Equities,WHR,Whirlpool Corporation,136.01,136.01,2022-12-30,equity,1,0.0,0.0,21672.82446640181,2947720.85567531,Yes
Magnum,2022-12-31,Equities,WY,Weyerhaeuser,29.8,29.8,2022-12-30,equity,1,0.0,0.0,81438.72747906421,2426874.0788761135,Yes
Magnum,2022-12-31,Equities,ZTS,Zoetis,145.57,145.57,2022-12-30,equity,1,0.0,0.0,194920.2909246399,28374546.74989983,Yes
Trustmind,2022-12-31,Equities,ABC,FIN-AmerisourceBergen,164.3,164.3,2022-12-30,equity,1,0.0,0.0,18331.639320347993,3011888.3403331754,Yes
Trustmind,2022-12-31,Equities,ADSK,FIN-Autodesk,186.87,186.87,2022-12-30,equity,1,0.0,0.0,83464.0145219677,15596920.393720105,Yes
Trustmind,2022-12-31,Equities,AKAM,FIN-Akamai,84.3,84.3,2022-12-30,equity,1,0.0,0.0,43153.5075982258,3637840.6905304347,Yes
Trustmind,2022-12-31,Equities,ALB,FIN-Albemarle Corporation,216.07,216.07,2022-12-30,equity,1,0.0,0.0,163875.31233083655,35408538.735323854,Yes
Trustmind,2022-12-31,Equities,ALL,FIN-Allstate,133.58,133.58,2022-12-30,equity,1,0.0,0.0,227136.24197040766,30340859.20240706,Yes
Trustmind,2022-12-31,Equities,AON,FIN-Aon,298.48,298.48,2022-12-30,equity,1,0.0,0.0,171027.34671891498,51048242.448661745,Yes
Trustmind,2022-12-31,Equities,APTV,FIN-Aptiv,93.13,93.13,2022-12-30,equity,1,0.0,0.0,133232.27770702282,12407922.022855034,Yes
Trustmind,2022-12-31,Equities,BBY,FIN-Best Buy,78.32,78.32,2022-12-30,equity,1,0.0,0.0,79921.35562034679,6259440.57218556,Yes
Trustmind,2022-12-31,Equities,BEN,FIN-Franklin Templeton,25.79,25.79,2022-12-30,equity,1,0.0,0.0,143050.91378940528,3689283.066628762,Yes
Trustmind,2022-12-31,Equities,CARR,FIN-Carrier Global,40.91,40.91,2022-12-30,equity,1,0.0,0.0,8944.47563829331,365918.49836257927,Yes
Trustmind,2022-12-31,Equities,CDNS,FIN-Cadence Design Systems,160.64,160.64,2022-12-30,equity,1,0.0,0.0,188095.24692178922,30215620.465516217,Yes
Trustmind,2022-12-31,Equities,COP,FIN-ConocoPhillips,114.97,114.97,2022-12-30,equity,1,0.0,0.0,56902.072152553956,6542031.235379128,Yes
Trustmind,2022-12-31,Equities,CPB,FIN-Campbell Soup Company,55.55,55.55,2022-12-30,equity,1,0.0,0.0,105029.71761357985,5834400.813434361,Yes
Trustmind,2022-12-31,Equities,CRL,FIN-Charles River Laboratories,217.9,217.9,2022-12-30,equity,1,0.0,0.0,230365.6875355521,50196683.31399681,Yes
Trustmind,2022-12-31,Equities,CSX,FIN-CSX,30.76,30.76,2022-12-30,equity,1,0.0,0.0,213753.01050733562,6575042.6032056445,Yes
Trustmind,2022-12-31,Equities,CVX,FIN-Chevron Corporation,174.51,174.51,2022-12-30,equity,1,0.0,0.0,54724.505499141305,9549973.454655148,Yes
Trustmind,2022-12-31,Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,136.11,136.11,2022-12-27,bond,4,0.0,0.0,7663.675095020745,1043102.8171832737,Yes
Trustmind,2022-12-31,Equities,DFS,FIN-Discover Financial,95.86,95.86,2022-12-30,equity,1,0.0,0.0,87907.55348879898,8426818.07743627,Yes
Trustmind,2022-12-31,Equities,DLTR,FIN-Dollar Tree,141.44,141.44,2022-12-30,equity,1,0.0,0.0,43459.463753657,6146906.553317246,Yes
Trustmind,2022-12-31,Equities,EG,FIN-Everest Re,328.2,328.2,2022-12-30,equity,1,0.0,0.0,171066.4365349997,56144004.4707869,Yes
Trustmind,2022-12-31,Equities,EPAM,FIN-EPAM Systems,327.74,327.74,2022-12-30,equity,1,0.0,0.0,26339.608731935987,8632543.3658047,Yes
Trustmind,2022-12-31,Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,150.7,150.7,2022-12-27,bond,4,0.0,0.0,2255.1452163302147,339850.3841009633,Yes
Trustmind,2022-12-31,Equities,ESS,FIN-Essex Property Trust,207.42,207.42,2022-12-30,equity,1,0.0,0.0,147207.13436121703,30533703.809203636,Yes
Trustmind,2022-12-31,Equities,FANG,FIN-Diamondback Energy,132.4,132.4,2022-12-30,equity,1,0.0,0.0,44123.248415399794,5841918.090198933,Yes
Trustmind,2022-12-31,Equities,FMC,FIN-FMC Corporation,123.51,123.51,2022-12-30,equity,1,0.0,0.0,208630.76017683893,25767985.189441375,Yes
Trustmind,2022-12-31,Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS,209.53,209.53,2022-12-27,bond,4,0.0,0.0,3414.770316586711,715496.8244344136,Yes
Trustmind,2022-12-31,Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,152.25,152.25,2022-12-27,bond,4,0.0,0.0,3828.128163709504,582832.512924772,Yes
Trustmind,2022-12-31,Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,119.91,119.91,2022-12-27,bond,4,0.0,0.0,4916.682243704844,589559.3678426478,Yes
Trustmind,2022-12-31,Equities,FTV,FIN-Fortive,64.11,64.11,2022-12-30,equity,1,0.0,0.0,149255.06137141195,9568741.98452122,Yes
Trustmind,2022-12-31,Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,385.81,385.81,2022-12-27,bond,4,0.0,0.0,1350.6659861167363,521100.4441036981,Yes
Trustmind,2022-12-31,Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,225.21,225.21,2022-12-27,bond,4,0.0,0.0,5892.926636446075,1327146.0077940205,Yes
Trustmind,2022-12-31,Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,196.43,196.43,2022-12-27,bond,4,0.0,0.0,7614.237579511281,1495664.687743401,Yes
Trustmind,2022-12-31,Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,220.2,220.2,2022-12-27,bond,4,0.0,0.0,4318.032727831456,950830.8066684866,Yes
Trustmind,2022-12-31,Equities,HD,FIN-Home Depot (The),311.35,311.35,2022-12-30,equity,1,0.0,0.0,18357.039454006434,5715464.234004904,Yes
Trustmind,2022-12-31,Equities,HII,FIN-Huntington Ingalls Industries,226.69,226.69,2022-12-30,equity,1,0.0,0.0,82123.7451316529,18616631.783894397,Yes
Trustmind,2022-12-31,Equities,HRL,FIN-Hormel Foods,44.66,44.66,2022-12-30,equity,1,0.0,0.0,135710.76996991484,6060842.986856396,Yes
Trustmind,2022-12-31,Equities,INVH,FIN-Invitation Homes,28.96,28.96,2022-12-30,equity,1,0.0,0.0,179465.13917150226,5197310.4304067055,Yes
Trustmind,2022-12-31,Equities,IQV,FIN-IQVIA,204.89,204.89,2022-12-30,equity,1,0.0,0.0,137038.256825434,28077768.440963168,Yes
Trustmind,2022-12-31,Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,120.7,120.7,2022-12-27,bond,4,0.0,0.0,20592.02997058889,2485458.0174500793,Yes
Trustmind,2022-12-31,Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,114.41,114.41,2022-12-27,bond,4,0.0,0.0,3197.0006638642676,365768.84595271084,Yes
Trustmind,2022-12-31,Equities,ITW,FIN-Illinois Tool Works,217.94,217.94,2022-12-30,equity,1,0.0,0.0,167068.3895227882,36410884.81259646,Yes
Trustmind,2022-12-31,Equities,JBHT,FIN-J.B. Hunt,173.22,173.22,2022-12-30,equity,1,0.0,0.0,123546.25011464935,21400681.44485956,Yes
Trustmind,2022-12-31,Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046,98.05,98.05,2022-12-27,bond,4,0.0,0.0,7232319.166716113,709128894.2965149,Yes
Trustmind,2022-12-31,Equities,K,FIN-Kellogg's,69.99,69.99,2022-12-30,equity,1,0.0,0.0,172495.93626498472,12072990.57918628,Yes
Trustmind,2022-12-31,Equities,KEYS,FIN-Keysight,171.07,171.07,2022-12-30,equity,1,0.0,0.0,245321.6655862868,41967177.33184608,Yes
Trustmind,2022-12-31,Equities,LEN,FIN-Lennar,89.58,89.58,2022-12-30,equity,1,0.0,0.0,185733.52929935287,16638009.55463603,Yes
Trustmind,2022-12-31,Equities,LLY,FIN-Eli Lilly and Company,362.94,362.94,2022-12-30,equity,1,0.0,0.0,167108.3040185372,60650287.860487886,Yes
Trustmind,2022-12-31,Equities,MA,FIN-Mastercard,346.12,346.12,2022-12-30,equity,1,0.0,0.0,49500.57216604441,17133138.03811129,Yes
Trustmind,2022-12-31,Equities,MAR,FIN-Marriott International,147.71,147.71,2022-12-30,equity,1,0.0,0.0,211001.63174354826,31167051.024839517,Yes
Trustmind,2022-12-31,Equities,MO,FIN-Altria,43.84,43.84,2022-12-30,equity,1,0.0,0.0,88080.73621828835,3861459.475809762,Yes
Trustmind,2022-12-31,Equities,MPC,FIN-Marathon Petroleum,114.35,114.35,2022-12-30,equity,1,0.0,0.0,23705.25201250355,2710695.567629781,Yes
Trustmind,2022-12-31,Equities,MPWR,FIN-Monolithic Power Systems,352.22,352.22,2022-12-30,equity,1,0.0,0.0,53465.46705575366,18831606.806377556,Yes
Trustmind,2022-12-31,Equities,MTD,FIN-Mettler Toledo,1445.45,1445.45,2022-12-30,equity,1,0.0,0.0,90817.35321608592,131271943.20619139,Yes
Trustmind,2022-12-31,Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A,104.36,104.36,2022-12-27,bond,4,0.0,0.0,30094.58040488866,3140670.4110541805,Yes
Trustmind,2022-12-31,Equities,ON,FIN-ON Semiconductor,62.37,62.37,2022-12-30,equity,1,0.0,0.0,250154.61829056984,15602143.54278284,Yes
Trustmind,2022-12-31,Equities,PRU,FIN-Prudential Financial,95.45,95.45,2022-12-30,equity,1,0.0,0.0,151737.75950059155,14483369.144331465,Yes
Trustmind,2022-12-31,Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A,139.16,139.16,2022-12-27,bond,4,0.0,0.0,6147.741717209853,855519.7373669231,Yes
Trustmind,2022-12-31,Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,122.4,122.4,2022-12-27,bond,4,0.0,0.0,7773.716671844168,951502.9206337262,Yes
Trustmind,2022-12-31,Equities,SJM,FIN-J.M. Smucker Company (The),155.21,155.21,2022-12-30,equity,1,0.0,0.0,95226.2556370193,14780067.137421766,Yes
Trustmind,2022-12-31,Equities,STZ,FIN-Constellation Brands,229.3,229.3,2022-12-30,equity,1,0.0,0.0,68288.6716805465,15658592.416349312,Yes
Trustmind,2022-12-31,Equities,TAP,FIN-Molson Coors Beverage Company,50.78,50.78,2022-12-30,equity,1,0.0,0.0,42394.472435263866,2152791.310262699,Yes
Trustmind,2022-12-31,Equities,TMO,FIN-Thermo Fisher Scientific,549.97,549.97,2022-12-30,equity,1,0.0,0.0,202341.01084568465,111281485.73480119,Yes
Trustmind,2022-12-31,Equities,TXN,FIN-Texas Instruments,161.66,161.66,2022-12-30,equity,1,0.0,0.0,130548.02786790418,21104394.18512539,Yes
Trustmind,2022-12-31,Equities,UAL,FIN-United Airlines Holdings,37.7,37.7,2022-12-30,equity,1,0.0,0.0,210967.73740934816,7953483.7003324265,Yes
Trustmind,2022-12-31,Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,234.87,234.87,2022-12-27,bond,4,0.0,0.0,5752.595165711018,1351112.026570547,Yes
Trustmind,2022-12-31,Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,161.57,161.57,2022-12-27,bond,4,0.0,0.0,7369.018218557863,1190612.273572394,Yes
Trustmind,2022-12-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027,125.83,125.83,2022-12-27,bond,4,0.0,0.0,13754.418045667117,1730718.4226862933,Yes
Trustmind,2022-12-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,126.98,126.98,2022-12-27,bond,4,0.0,0.0,12741.651543060747,1617934.9129378537,Yes
Trustmind,2022-12-31,CASH,USDCURR,FIN-CASH,,,,,,,,,139612787.7756672,No
Trustmind,2022-12-31,Equities,VICI,FIN-Vici Properties,31.61,31.61,2022-12-30,equity,1,0.0,0.0,171601.98350895397,5424338.698718035,Yes
Trustmind,2022-12-31,Equities,VMC,FIN-Vulcan Materials Company,173.97,173.97,2022-12-30,equity,1,0.0,0.0,210803.29628429972,36673449.45457962,Yes
Trustmind,2022-12-31,Equities,VZ,FIN-Verizon,37.49,37.49,2022-12-30,equity,1,0.0,0.0,183097.1933487263,6864313.778643749,Yes
Trustmind,2022-12-31,Equities,WHR,FIN-Whirlpool Corporation,136.01,136.01,2022-12-30,equity,1,0.0,0.0,129128.50676185639,17562768.204680085,Yes
Trustmind,2022-12-31,Equities,XYL,FIN-Xylem Inc.,109.86,109.86,2022-12-30,equity,1,0.0,0.0,89448.38497345574,9826799.573183848,Yes
Trustmind,2022-12-31,Equities,ZTS,FIN-Zoetis,145.57,145.57,2022-12-30,equity,1,0.0,0.0,196698.63505095488,28633420.3043675,Yes
Virtous,2022-12-31,Equities,ABBV,AbbVie,156.89,156.89,2022-12-30,equity,1,0.0,0.0,559.313810341203,87750.74370443133,Yes
Virtous,2022-12-31,Equities,ADI,Analog Devices,162.49,162.49,2022-12-30,equity,1,0.0,0.0,2965.5254839592208,481868.2358885338,Yes
Virtous,2022-12-31,Equities,ADSK,Autodesk,186.87,186.87,2022-12-30,equity,1,0.0,0.0,258.44150835435744,48294.96466617878,Yes
Virtous,2022-12-31,Equities,AES,AES Corporation,28.16,28.16,2022-12-30,equity,1,0.0,0.0,4757.57659390327,133973.35688431608,Yes
Virtous,2022-12-31,Equities,ALL,Allstate,133.58,133.58,2022-12-30,equity,1,0.0,0.0,8706.572450516856,1163023.9479400418,Yes
Virtous,2022-12-31,Equities,AON,Aon,298.48,298.48,2022-12-30,equity,1,0.0,0.0,4450.938916513593,1328516.2478009772,Yes
Virtous,2022-12-31,Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A,105.5,105.5,2022-12-27,bond,4,0.0,0.0,16099.257324225227,1698471.6477057615,Yes
Virtous,2022-12-31,Equities,AVB,AvalonBay Communities,158.46,158.46,2022-12-30,equity,1,0.0,0.0,2268.9022820320706,359530.2556108019,Yes
Virtous,2022-12-31,Equities,BAC,Bank of America,32.65,32.65,2022-12-30,equity,1,0.0,0.0,1239.2266376704176,40460.74971993914,Yes
Virtous,2022-12-31,Equities,BALL,Ball Corporation,50.76,50.76,2022-12-30,equity,1,0.0,0.0,8879.665342177232,450731.81276891625,Yes
Virtous,2022-12-31,Equities,BLK,BlackRock,698.4,698.4,2022-12-30,equity,1,0.0,0.0,7648.87616029041,5341975.110346822,Yes
Virtous,2022-12-31,Equities,BMY,Bristol Myers Squibb,70.18,70.18,2022-12-30,equity,1,0.0,0.0,4121.091654240252,289218.21229458094,Yes
Virtous,2022-12-31,Equities,BXP,Boston Properties,65.19,65.19,2022-12-30,equity,1,0.0,0.0,2997.037604311687,195376.88142507887,Yes
Virtous,2022-12-31,Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,159.08,159.08,2022-12-27,bond,4,0.0,0.0,2994.6026058402294,476381.38253706374,Yes
Virtous,2022-12-31,Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,97.74,97.74,2022-12-27,bond,4,0.0,0.0,44706.54130531773,4369617.347181755,Yes
Virtous,2022-12-31,Equities,CAT,Caterpillar Inc.,235.96,235.96,2022-12-30,equity,1,0.0,0.0,9380.265780408085,2213367.5135450917,Yes
Virtous,2022-12-31,Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,101.61,101.61,2022-12-27,bond,4,0.0,0.0,19254.255186980685,1956424.8695491073,Yes
Virtous,2022-12-31,Equities,CSGP,CoStar Group,77.28,77.28,2022-12-30,equity,1,0.0,0.0,5336.921134882053,412437.26530368504,Yes
Virtous,2022-12-31,Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,136.11,136.11,2022-12-27,bond,4,0.0,0.0,6970.943678535138,948815.1440854177,Yes
Virtous,2022-12-31,Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,121.43,121.43,2022-12-27,bond,4,0.0,0.0,4993.9729160523675,606418.131196239,Yes
Virtous,2022-12-31,Equities,DOV,Dover Corporation,134.45,134.45,2022-12-30,equity,1,0.0,0.0,2379.3822754106595,319907.9469289631,Yes
Virtous,2022-12-31,Equities,DVA,DaVita Inc.,74.67,74.67,2022-12-30,equity,1,0.0,0.0,781.8796779183473,58382.955550162995,Yes
Virtous,2022-12-31,Equities,ENPH,Enphase,264.96,264.96,2022-12-30,equity,1,0.0,0.0,5324.422906697146,1410759.0933584757,Yes
Virtous,2022-12-31,Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,153.82,153.82,2022-12-27,bond,4,0.0,0.0,15396.355224747653,2368267.360670684,Yes
Virtous,2022-12-31,Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,109.34,109.34,2022-12-27,bond,4,0.0,0.0,21099.403621797435,2307008.7920073317,Yes
Virtous,2022-12-31,Equities,FIS,FIS,66.65,66.65,2022-12-30,equity,1,0.0,0.0,8928.262981417543,595068.7277114793,Yes
Virtous,2022-12-31,Equities,FOXA,Fox Corporation (Class A),30.16,30.16,2022-12-30,equity,1,0.0,0.0,1634.4740544847898,49295.73748326126,Yes
Virtous,2022-12-31,Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,132.57,132.57,2022-12-27,bond,4,0.0,0.0,4423.859384581494,586471.0386139686,Yes
Virtous,2022-12-31,Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,165.47,165.47,2022-12-27,bond,4,0.0,0.0,6099.802959465563,1009334.3957027666,Yes
Virtous,2022-12-31,Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,187.67,187.67,2022-12-27,bond,4,0.0,0.0,4394.66476051974,824746.7356067396,Yes
Virtous,2022-12-31,Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,146.89,146.89,2022-12-27,bond,4,0.0,0.0,10280.704033648468,1510132.6155026234,Yes
Virtous,2022-12-31,Equities,GD,General Dynamics,243.86,243.86,2022-12-30,equity,1,0.0,0.0,6572.715531373729,1602822.4094807978,Yes
Virtous,2022-12-31,Equities,GNRC,Generac,100.66,100.66,2022-12-30,equity,1,0.0,0.0,5931.906560158587,597105.7143455633,Yes
Virtous,2022-12-31,Equities,GPN,Global Payments,98.82,98.82,2022-12-30,equity,1,0.0,0.0,9432.144286815419,932084.4984230996,Yes
Virtous,2022-12-31,Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,185.32,185.32,2022-12-27,bond,4,0.0,0.0,6355.198370217495,1177745.3619687061,Yes
Virtous,2022-12-31,Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,120.7,120.7,2022-12-27,bond,4,0.0,0.0,21782.948300122247,2629201.859824755,Yes
Virtous,2022-12-31,Equities,KR,Kroger,43.83,43.83,2022-12-30,equity,1,0.0,0.0,3845.9298990698044,168567.10747622952,Yes
Virtous,2022-12-31,Equities,MA,Mastercard,346.12,346.12,2022-12-30,equity,1,0.0,0.0,449.00164467125836,155408.44925361595,Yes
Virtous,2022-12-31,Equities,MAR,Marriott International,147.71,147.71,2022-12-30,equity,1,0.0,0.0,32.41378294400556,4787.8398786590615,Yes
Virtous,2022-12-31,Equities,MCHP,Microchip Technology,69.25,69.25,2022-12-30,equity,1,0.0,0.0,1664.1269070846308,115240.78831561068,Yes
Virtous,2022-12-31,Equities,MOS,Mosaic Company (The),43.22,43.22,2022-12-30,equity,1,0.0,0.0,834.1201656580517,36050.67355974099,Yes
Virtous,2022-12-31,Equities,MPC,Marathon Petroleum,114.35,114.35,2022-12-30,equity,1,0.0,0.0,3715.096682593888,424821.3056546111,Yes
Virtous,2022-12-31,Equities,MSCI,MSCI,461.52,461.52,2022-12-30,equity,1,0.0,0.0,4470.893960145313,2063406.9804862647,Yes
Virtous,2022-12-31,Equities,NDSN,Nordson Corporation,235.68,235.68,2022-12-30,equity,1,0.0,0.0,4702.144088959943,1108201.3188860794,Yes
Virtous,2022-12-31,Equities,NI,NiSource,26.69,26.69,2022-12-30,equity,1,0.0,0.0,6703.640888552431,178920.17531546438,Yes
Virtous,2022-12-31,Equities,NTAP,NetApp,58.72,58.72,2022-12-30,equity,1,0.0,0.0,1762.4278739986748,103489.76476120218,Yes
Virtous,2022-12-31,Equities,NUE,Nucor,130.95,130.95,2022-12-30,equity,1,0.0,0.0,7275.429891902843,952717.5443446772,Yes
Virtous,2022-12-31,Equities,NVDA,Nvidia,146.1,146.1,2022-12-30,equity,1,0.0,0.0,1303.9225739830217,190503.08805891947,Yes
Virtous,2022-12-31,Equities,O,Realty Income,61.64,61.64,2022-12-30,equity,1,0.0,0.0,9328.255644425342,574993.6779223781,Yes
Virtous,2022-12-31,Equities,PHM,PulteGroup,45.3,45.3,2022-12-30,equity,1,0.0,0.0,3301.9278990878356,149577.33382867894,Yes
Virtous,2022-12-31,Equities,SNA,Snap-on,224.19,224.19,2022-12-30,equity,1,0.0,0.0,8821.774654913177,1977753.659884985,Yes
Virtous,2022-12-31,Equities,SO,Southern Company,69.29,69.29,2022-12-30,equity,1,0.0,0.0,3529.8938699960568,244586.3462520268,Yes
Virtous,2022-12-31,Equities,TAP,Molson Coors Beverage Company,50.78,50.78,2022-12-30,equity,1,0.0,0.0,9420.939319208888,478395.2986294273,Yes
Virtous,2022-12-31,Equities,TDG,TransDigm Group,629.65,629.65,2022-12-30,equity,1,0.0,0.0,7474.710487590467,4706451.458511338,Yes
Virtous,2022-12-31,Equities,TDY,Teledyne Technologies,399.91,399.91,2022-12-30,equity,1,0.0,0.0,1378.793476474597,551393.2991769561,Yes
Virtous,2022-12-31,Equities,TEL,TE Connectivity,113.25,113.25,2022-12-30,equity,1,0.0,0.0,1726.947121947683,195576.7615605751,Yes
Virtous,2022-12-31,Equities,TFX,Teleflex,248.55,248.55,2022-12-30,equity,1,0.0,0.0,9481.488923896168,2356624.0720343925,Yes
Virtous,2022-12-31,Equities,TRV,Travelers Companies (The),185.45,185.45,2022-12-30,equity,1,0.0,0.0,1138.513558787038,211137.33947705617,Yes
Virtous,2022-12-31,Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,158.79,158.79,2022-12-27,bond,4,0.0,0.0,5397.996198852156,857147.8164157339,Yes
Virtous,2022-12-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,126.4,126.4,2022-12-27,bond,4,0.0,0.0,1815.2105540903772,229442.61403702368,Yes
Virtous,2022-12-31,Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024,124.39,124.39,2022-12-27,bond,4,0.0,0.0,12814.299020208855,1593970.6551237796,Yes
Virtous,2022-12-31,Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030,119.62,119.62,2022-12-27,bond,4,0.0,0.0,17003.024825180222,2033901.8295880582,Yes
Virtous,2022-12-31,CASH,USDCURR,CASH,,,,,,,,,4151902.1884366637,No
Virtous,2022-12-31,Equities,VFC,VF Corporation,26.85,26.85,2022-12-30,equity,1,0.0,0.0,5302.664537882347,142376.54284214103,Yes
Virtous,2022-12-31,Equities,VRSN,Verisign,205.44,205.44,2022-12-30,equity,1,0.0,0.0,9585.897503109103,1969326.7830387342,Yes
Virtous,2022-12-31,Equities,VRTX,Vertex Pharmaceuticals,288.78,288.78,2022-12-30,equity,1,0.0,0.0,7097.604917006583,2049646.3479331608,Yes
Virtous,2022-12-31,Equities,VTRS,Viatris,10.75,10.75,2022-12-30,equity,1,0.0,0.0,4249.723366067485,45684.52618522546,Yes
Virtous,2022-12-31,Equities,VZ,Verizon,37.49,37.49,2022-12-30,equity,1,0.0,0.0,3543.731429110732,132854.49127736135,Yes
Virtous,2022-12-31,Equities,WHR,Whirlpool Corporation,136.01,136.01,2022-12-30,equity,1,0.0,0.0,6661.496389246452,906030.1239014099,Yes
Virtous,2022-12-31,Equities,WM,Waste Management,155.47,155.47,2022-12-30,equity,1,0.0,0.0,7160.898998341101,1113304.967272091,Yes
Virtous,2022-12-31,Equities,WMB,Williams Companies,31.95,31.95,2022-12-30,equity,1,0.0,0.0,723.528287140367,23116.728774134725,Yes
Wallington,2022-12-31,Equities,ABBV,X_AbbVie,156.89,156.89,2022-12-30,equity,1,0.0,0.0,51871.208810982804,8138073.950355091,Yes
Wallington,2022-12-31,Equities,ADI,X_Analog Devices,162.49,162.49,2022-12-30,equity,1,0.0,0.0,146879.05645626874,23866377.88357911,Yes
Wallington,2022-12-31,Equities,ALLE,X_Allegion,104.41,104.41,2022-12-30,equity,1,0.0,0.0,93113.74776706164,9722006.404358905,Yes
Wallington,2022-12-31,Equities,ANET,X_Arista Networks,121.35,121.35,2022-12-30,equity,1,0.0,0.0,37045.25448797076,4495441.632115251,Yes
Wallington,2022-12-31,Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A,157.73,157.73,2022-12-27,bond,4,0.0,0.0,2604.6362011176516,410829.26800228714,Yes
Wallington,2022-12-31,Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,155.75,155.75,2022-12-27,bond,4,0.0,0.0,1994.0001614948417,310565.5251528216,Yes
Wallington,2022-12-31,Equities,AVGO,X_Broadcom Inc.,552.19,552.19,2022-12-30,equity,1,0.0,0.0,4088.6801903879077,2257728.314330299,Yes
Wallington,2022-12-31,Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,207.08,207.08,2022-12-27,bond,4,0.0,0.0,1548.0703033779214,320574.3984235,Yes
Wallington,2022-12-31,Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,210.43,210.43,2022-12-27,bond,4,0.0,0.0,2127.205007717273,447627.7497739458,Yes
Wallington,2022-12-31,Equities,CAH,X_Cardinal Health,75.96,75.96,2022-12-30,equity,1,0.0,0.0,35620.34572688993,2705721.461414559,Yes
Wallington,2022-12-31,Equities,CDAY,X_Ceridian,64.15,64.15,2022-12-30,equity,1,0.0,0.0,12072.874577917048,774474.9041733787,Yes
Wallington,2022-12-31,Equities,CFG,X_Citizens Financial Group,37.92,37.92,2022-12-30,equity,1,0.0,0.0,76411.18375591889,2897512.0880244444,Yes
